Content,Score,Category
elo disengaging streak,0.10,Green
assaulting creeps,0.10,Green
spectating buff,0.10,Green
nt sniping deaths,0.10,Green
mia peeling top,0.13,Green
lmfao escaping zone,0.10,Green
cya defusing party,0.13,Green
holding vault,0.13,Green
yep trading backpack,0.12,Green
gm backing mats,0.13,Green
wtb countering spawn,0.13,Green
cc dueling aggro,0.10,Green
mmr buying mic,0.12,Green
oof escorting chest,0.13,Green
stomp binds,0.10,Green
close scouting mid,0.13,Green
hf diving guild,0.13,Green
yep point,0.13,Green
noted need duo,0.12,Green
based camping point,0.13,Green
ig healing mana,0.10,Green
drop streak,0.13,Green
backdooring account,0.13,Green
soon sweeping round,0.10,Green
wya looting leaderboard,0.12,Green
ttyl top,0.12,Green
lol questing boss,0.12,Green
ez nerf,0.13,Green
ofc peeling route,0.10,Green
k,0.10,Green
afaik kiting throne,0.12,Green
nice boosting jungle,0.13,Green
bbl protecting backpack,0.10,Green
throwing deaths,0.12,Green
escorting fountain,0.13,Green
afk lagging smurf,0.13,Green
valid dodging squad,0.13,Green
gj rushing nerf,0.12,Green
wya,0.13,Green
cap sprinting choke,0.10,Green
pve spectating flag,0.10,Green
tbf peeling loot,0.10,Green
chill peeking aggro,0.10,Green
nice boosting payload,0.10,Green
nope rotating scoreboard,0.12,Green
tbf swapping flag,0.10,Green
yolo focusing lane,0.13,Green
fwiw looting lobby,0.13,Green
tourney match,0.13,Green
done backing stats,0.12,Green
meta protecting flag,0.13,Green
sure assaulting bridge,0.13,Green
based assaulting streak,0.12,Green
holding choke,0.10,Green
sweeping aggro,0.10,Green
sweeping base,0.10,Green
gtg need account,0.12,Green
oof chest,0.13,Green
brb anchoring corner,0.13,Green
close swapping wall,0.12,Green
escorting scoreboard,0.12,Green
standby crashing armor,0.12,Green
irl,0.13,Green
bro capping rank,0.12,Green
selling carry,0.12,Green
league buying objective,0.10,Green
kk jungling lane,0.13,Green
draft flanking wall,0.10,Green
aoe healing armor,0.12,Green
yolo contesting scoreboard,0.12,Green
goat snowballing aggro,0.12,Green
ganking bot,0.13,Green
inc crashing chest,0.12,Green
fr poking nerf,0.12,Green
wait aggro,0.10,Green
neutralizing perimeter,0.13,Green
fed anchoring shop,0.13,Green
smh defusing mic,0.13,Green
l crashing support,0.13,Green
wdym selling chest,0.12,Green
here ult,0.10,Green
need shop,0.10,Green
deadass pulling kills,0.10,Green
yolo pulling comms,0.12,Green
poggers muting lag,0.13,Green
dm leaving squad,0.13,Green
glhf invading corner,0.13,Green
ngl inventory,0.12,Green
deadass buying settings,0.12,Green
throwing crate,0.10,Green
ofc planting squad,0.10,Green
wtb scoreboard,0.13,Green
lfp energy,0.13,Green
nt cache,0.12,Green
nvm defusing buff,0.12,Green
fwiw crashing flank,0.13,Green
imho roaming leaderboard,0.12,Green
ig,0.10,Green
tilt assaulting zone,0.10,Green
rng,0.12,Green
close rushing core,0.10,Green
op kiting guild,0.12,Green
eta tracking adds,0.10,Green
bbs pinging trio,0.13,Green
nbd ambushing perimeter,0.12,Green
ez holding guild,0.13,Green
boosting mana,0.10,Green
dced raiding barracks,0.10,Green
irl objective,0.10,Green
kek spraying main,0.13,Green
rushing voice,0.13,Green
tourney guild,0.13,Green
obv scouting radar,0.10,Green
ngl leaderboard,0.10,Green
vgg flanking scoreboard,0.12,Green
og,0.12,Green
rip dueling minions,0.13,Green
gtg defusing aggro,0.10,Green
rez raiding bombsite,0.13,Green
hype perimeter,0.10,Green
gl queueing choke,0.13,Green
heard laning radar,0.13,Green
roger tapping mats,0.13,Green
eta pulling point,0.13,Green
ty lagging extract,0.12,Green
mmr tapping boss,0.13,Green
gl leashing barracks,0.12,Green
spawning shields,0.12,Green
w crouching respawn,0.12,Green
dude diving fps,0.12,Green
tourney queueing route,0.10,Green
obv drop trio,0.12,Green
facts sniping tunnel,0.13,Green
baiting discord,0.13,Green
smh leaderboard,0.12,Green
ofc voice,0.12,Green
lfg trio,0.12,Green
fr peeking gold,0.13,Green
wtb guild,0.13,Green
casual drop loot,0.12,Green
wow scoreboard,0.13,Green
mb chest,0.12,Green
imo tapping extract,0.12,Green
nbd drop stamina,0.10,Green
pub party,0.13,Green
op,0.13,Green
wya spectating corner,0.12,Green
ulting chokepoint,0.10,Green
mia extract,0.13,Green
casual warping rank,0.10,Green
fwiw,0.10,Green
chill kiting shop,0.10,Green
cap map,0.13,Green
gm xp,0.12,Green
vaulting cart,0.12,Green
casual lobby,0.12,Green
streaming shop,0.12,Green
disengaging dps,0.12,Green
flanking bridge,0.12,Green
nice ganking respawn,0.13,Green
wow stacking minions,0.10,Green
pinging cache,0.10,Green
reporting inventory,0.12,Green
trading health,0.10,Green
backdooring throne,0.13,Green
valid mats,0.12,Green
facts ambushing core,0.10,Green
scouting angle,0.12,Green
ggs healing tank,0.10,Green
ff crashing site,0.13,Green
looting radar,0.13,Green
oof account,0.12,Green
grinding boss,0.12,Green
np ganking point,0.10,Green
questing ult,0.12,Green
bro crystal,0.13,Green
warping flag,0.12,Green
questing gold,0.13,Green
afaik rotating barracks,0.12,Green
kk chasing pit,0.13,Green
ttyl muting aggro,0.13,Green
queueing comms,0.10,Green
diving vault,0.13,Green
draft contesting zone,0.13,Green
reloading minions,0.12,Green
wtb streak,0.12,Green
hp raiding tower,0.13,Green
nbd ulting stamina,0.13,Green
surrendering deaths,0.10,Green
poggers scouting smurf,0.12,Green
mia joining lag,0.10,Green
imo flanking mats,0.12,Green
inc crate,0.12,Green
reporting squad,0.13,Green
pve spraying trio,0.12,Green
ready escaping leaderboard,0.13,Green
og drop choke,0.10,Green
mmr capping clan,0.10,Green
lol backing scoreboard,0.13,Green
pvp barracks,0.12,Green
hf laning nerf,0.13,Green
tourney defend minimap,0.10,Green
tbh rushing base,0.13,Green
kek buff,0.10,Green
pvp equipping perimeter,0.10,Green
elo tower,0.12,Green
sniping ult,0.12,Green
wtt mid,0.12,Green
aoe reporting top,0.13,Green
gj flanking binds,0.10,Green
reporting smurf,0.10,Green
lfp flank,0.13,Green
aram checking comms,0.13,Green
tbf need loadout,0.12,Green
ama reviving gold,0.12,Green
cap throwing bridge,0.13,Green
wb boss,0.13,Green
ez questing party,0.13,Green
idc shop,0.12,Green
gm saving radar,0.12,Green
mood rushing dps,0.10,Green
streaming stats,0.12,Green
poggers loadout,0.10,Green
wp questing bridge,0.13,Green
bbl laning barracks,0.13,Green
lol peeling core,0.12,Green
nah laning cart,0.12,Green
ig chasing deaths,0.10,Green
snowballing flank,0.12,Green
hype tracking gold,0.13,Green
wts,0.13,Green
idc defend cart,0.12,Green
dude crafting guild,0.13,Green
rez staggering creeps,0.12,Green
gj ulting cache,0.10,Green
imho surrendering extract,0.13,Green
trading voice,0.12,Green
mb chasing ammo,0.10,Green
ama energy,0.10,Green
pulling loot,0.10,Green
jk aiming cooldowns,0.12,Green
heard equipping assists,0.12,Green
elo peeling bot,0.12,Green
focusing mana,0.13,Green
yep turret,0.10,Green
gratz ulting minions,0.13,Green
aram route,0.10,Green
hf health,0.13,Green
gj voice,0.12,Green
deadass laning crate,0.10,Green
rng pulling bombsite,0.13,Green
sus point,0.10,Green
patrolling extract,0.12,Green
lul rushing shop,0.10,Green
casual drop shields,0.12,Green
peeking settings,0.10,Green
poking point,0.13,Green
clear throne,0.13,Green
capping cooldowns,0.10,Green
gn harassing loot,0.13,Green
bbl duo,0.10,Green
gl spawning boss,0.13,Green
oom reviving mic,0.13,Green
deadass meter,0.10,Green
tracking stream,0.12,Green
tmr ganking discord,0.10,Green
rez throwing bot,0.10,Green
lfg rotating angle,0.13,Green
afaik harassing streak,0.13,Green
rushing base,0.12,Green
obv gold,0.12,Green
pog leashing buff,0.13,Green
done vaulting stamina,0.13,Green
based engaging jungle,0.10,Green
op leashing energy,0.10,Green
bbs flanking aggro,0.10,Green
bbl invading payload,0.13,Green
wtb pulling clan,0.10,Green
rn tunnel,0.13,Green
np peeling minions,0.10,Green
aram covering respawn,0.13,Green
league carrying map,0.12,Green
sure planting map,0.12,Green
league jungling extract,0.13,Green
casual perimeter,0.12,Green
queueing bridge,0.13,Green
aoe backing mid,0.12,Green
dc poking wall,0.12,Green
gm protecting nerf,0.10,Green
rotating assists,0.12,Green
wtb trading mid,0.12,Green
customs kiting ping,0.13,Green
meta selling minimap,0.12,Green
heard spawning round,0.12,Green
valid reviving heals,0.12,Green
aram main,0.12,Green
close defend route,0.10,Green
obv deaths,0.13,Green
poggers,0.10,Green
bg defusing aggro,0.10,Green
clear resetting flag,0.10,Green
gg neutralizing lag,0.12,Green
gl tapping meter,0.13,Green
pve warping bridge,0.13,Green
bro roaming jungle,0.13,Green
fwiw countering energy,0.13,Green
ready cart,0.13,Green
nvm diving carry,0.10,Green
omg capping match,0.12,Green
lagging match,0.10,Green
snowballing point,0.13,Green
wtt base,0.10,Green
idc wall,0.10,Green
pve cache,0.10,Green
yep chest,0.13,Green
trading lag,0.10,Green
patrolling chokepoint,0.12,Green
league defend respawn,0.12,Green
splitpushing round,0.13,Green
op spawning adds,0.12,Green
ama,0.10,Green
tmr spraying bombsite,0.10,Green
resetting bridge,0.10,Green
omg reloading squad,0.13,Green
covering payload,0.12,Green
ranked flanking health,0.10,Green
nah trading lane,0.12,Green
ig stacking kills,0.10,Green
obv sentry,0.12,Green
ngl deaths,0.10,Green
reloading chest,0.10,Green
aram crashing ping,0.10,Green
deadass crouching ammo,0.13,Green
league holding lane,0.12,Green
ez assaulting ult,0.13,Green
w raiding minimap,0.13,Green
valid harassing kills,0.13,Green
zoning flank,0.10,Green
patrolling leaderboard,0.10,Green
rushing squad,0.10,Green
hp warding account,0.12,Green
dm ganking lane,0.13,Green
gj protecting cart,0.10,Green
tourney raiding map,0.10,Green
diff defusing alt,0.12,Green
glhf sentry,0.13,Green
draft ult,0.13,Green
elo ulting smurf,0.12,Green
rez sniping voice,0.10,Green
roaming tunnel,0.10,Green
diff spawning perimeter,0.12,Green
tmr peeling choke,0.13,Green
ok tracking objective,0.10,Green
here tracking clan,0.12,Green
meh equipping cart,0.12,Green
sec patrolling minions,0.13,Green
lol baiting perimeter,0.12,Green
nah dodging chest,0.12,Green
sprinting alt,0.12,Green
aram carrying kills,0.10,Green
dueling alt,0.13,Green
glhf staggering lane,0.12,Green
imo harassing turret,0.12,Green
yolo planting turret,0.12,Green
reporting barracks,0.13,Green
smurfing binds,0.12,Green
rn stacking sentry,0.10,Green
ranked rushing crystal,0.12,Green
bbl camping support,0.12,Green
ama scouting angle,0.12,Green
diff backpack,0.12,Green
ama loot,0.12,Green
hf drop round,0.13,Green
rotating shields,0.13,Green
hold contesting leaderboard,0.12,Green
op sniping jungle,0.13,Green
aiming wall,0.13,Green
vgg xp,0.12,Green
gn roaming stamina,0.10,Green
thx backing top,0.12,Green
imho defend account,0.12,Green
ez sweeping bombsite,0.10,Green
throwing stamina,0.10,Green
tbf pulling bot,0.13,Green
warding health,0.13,Green
yolo corner,0.10,Green
inhouse streaming base,0.12,Green
pvp poking spawn,0.13,Green
tourney streaming jungle,0.10,Green
ez jungling binds,0.13,Green
bg sprinting point,0.12,Green
nvm ambushing lag,0.12,Green
poggers sniping kills,0.13,Green
fed defend smurf,0.10,Green
dm flank,0.10,Green
tmr healing account,0.10,Green
gj flanking mic,0.10,Green
nbd core,0.10,Green
gg holding duo,0.10,Green
checking match,0.12,Green
rn selling crate,0.12,Green
mmr focusing meter,0.13,Green
fr healing perimeter,0.12,Green
leaving backpack,0.13,Green
tmr peeking assists,0.10,Green
yolo scouting xp,0.13,Green
brb party,0.12,Green
mb joining throne,0.10,Green
inhouse sniping match,0.13,Green
mia zoning nerf,0.13,Green
brb zoning tank,0.13,Green
bro smurf,0.10,Green
k diving ping,0.12,Green
carrying dps,0.13,Green
pve vaulting kills,0.12,Green
nt,0.10,Green
lmao sliding fps,0.12,Green
stacking core,0.10,Green
rn disengaging settings,0.13,Green
ez voice,0.12,Green
yolo radar,0.10,Green
rez,0.13,Green
elo spawning rank,0.12,Green
soon patrolling heals,0.13,Green
thx ambushing top,0.12,Green
diff drop duo,0.12,Green
inhouse,0.12,Green
dude point,0.13,Green
clear questing alt,0.12,Green
wp need perimeter,0.13,Green
og adds,0.12,Green
raiding mic,0.12,Green
xd laning fps,0.13,Green
ready binds,0.10,Green
rotating map,0.12,Green
gratz,0.12,Green
rushing point,0.12,Green
glhf smurf,0.10,Green
hold drop chokepoint,0.10,Green
sus contesting pit,0.12,Green
sure,0.10,Green
surrendering leaderboard,0.10,Green
streaming stream,0.10,Green
bro disengaging mats,0.12,Green
pog healing leaderboard,0.10,Green
ofc trading loadout,0.12,Green
oom buff,0.10,Green
gz tunnel,0.12,Green
yep stacking settings,0.10,Green
idc aiming rank,0.10,Green
clear protecting core,0.12,Green
omg smurf,0.13,Green
mood mana,0.13,Green
pub queue,0.12,Green
smh,0.10,Green
wts rushing loot,0.10,Green
afaik settings,0.12,Green
inhouse crystal,0.12,Green
cap spawning heals,0.13,Green
close sprinting corner,0.13,Green
hold aiming turret,0.13,Green
crashing kills,0.12,Green
soon point,0.13,Green
cc throwing trio,0.12,Green
lol peeking buff,0.12,Green
ofc,0.12,Green
elo resetting lane,0.13,Green
crouching spawn,0.13,Green
thx assists,0.12,Green
tourney defend top,0.13,Green
sliding choke,0.10,Green
snowballing cooldowns,0.13,Green
wtb leashing lane,0.10,Green
noted fountain,0.12,Green
pve bombsite,0.12,Green
sure surrendering base,0.13,Green
xd leashing streak,0.12,Green
roger ambushing shop,0.13,Green
disengaging lobby,0.13,Green
wtt planting settings,0.13,Green
tilt anchoring settings,0.12,Green
bet selling loot,0.12,Green
tapping cache,0.13,Green
dced surrendering pit,0.10,Green
noted escaping leaderboard,0.13,Green
saving flag,0.10,Green
roaming pit,0.10,Green
wait camping jungle,0.13,Green
dm loot,0.12,Green
poggers radar,0.13,Green
ttyl saving throne,0.12,Green
tmr muting kills,0.12,Green
omw xp,0.10,Green
gl chasing spawn,0.10,Green
thx trio,0.10,Green
ranked,0.10,Green
lfp wall,0.12,Green
fed splitpushing smurf,0.10,Green
imho focusing crate,0.10,Green
muting tank,0.13,Green
customs crafting adds,0.13,Green
lfp staggering adds,0.12,Green
ig point,0.12,Green
scouting cache,0.12,Green
farming aggro,0.13,Green
omg leaving trio,0.10,Green
wb duo,0.10,Green
ready chasing core,0.12,Green
muting chest,0.10,Green
fed dueling stats,0.12,Green
lol peeling mana,0.12,Green
swapping streak,0.12,Green
gn reloading tunnel,0.13,Green
omw pulling site,0.13,Green
chill farming extract,0.13,Green
based queue,0.13,Green
iirc protecting turret,0.13,Green
np cooldowns,0.10,Green
fed selling match,0.13,Green
np stacking bot,0.13,Green
drop cooldowns,0.13,Green
clear vault,0.13,Green
ready ambushing extract,0.12,Green
splitpushing dps,0.10,Green
pvp assaulting crate,0.13,Green
jk checking crate,0.10,Green
fwiw crashing point,0.10,Green
ig defend buff,0.13,Green
poking queue,0.12,Green
reloading crate,0.12,Green
fr lagging queue,0.13,Green
close harassing cart,0.12,Green
equipping xp,0.13,Green
nbd selling top,0.10,Green
brb snowballing mats,0.13,Green
ggs jungle,0.13,Green
obv stacking streak,0.13,Green
vgg wall,0.12,Green
ttyl tapping point,0.10,Green
meta planting site,0.12,Green
wtt sprinting top,0.13,Green
gm dodging stats,0.12,Green
ama rushing alt,0.13,Green
sec buying corner,0.13,Green
idc buff,0.10,Green
og defusing zone,0.13,Green
crashing objective,0.13,Green
nbd resetting adds,0.12,Green
fwiw carrying assists,0.12,Green
og nerf,0.10,Green
lol pulling stats,0.10,Green
ff equipping nerf,0.12,Green
l,0.12,Green
elo surrendering cache,0.13,Green
thx support,0.10,Green
copy swapping mana,0.13,Green
nice need zone,0.12,Green
ff reporting wall,0.12,Green
swapping settings,0.13,Green
gj roaming lag,0.13,Green
hf tank,0.12,Green
mmr vaulting radar,0.10,Green
leaving turret,0.13,Green
idc fountain,0.13,Green
imho grinding radar,0.10,Green
hype defend loot,0.13,Green
hype boss,0.13,Green
wait smurf,0.12,Green
ttyl healing lobby,0.12,Green
mb sniping rank,0.13,Green
peeling inventory,0.13,Green
rng wall,0.12,Green
need bot,0.10,Green
throwing payload,0.10,Green
lmao alt,0.12,Green
based peeling account,0.13,Green
cap assaulting minimap,0.13,Green
staggering stamina,0.10,Green
oom backdooring ammo,0.12,Green
tbf patrolling settings,0.12,Green
elo staggering ammo,0.12,Green
jk buying nexus,0.10,Green
deadass poking cart,0.13,Green
omg energy,0.12,Green
wya tapping lag,0.13,Green
scrim pulling support,0.10,Green
fed reporting armor,0.13,Green
k contesting throne,0.10,Green
fwiw mats,0.13,Green
warping sentry,0.12,Green
mmr invading stream,0.10,Green
oof crashing respawn,0.10,Green
dc scouting backpack,0.12,Green
league radar,0.12,Green
heard resetting core,0.10,Green
push guild,0.13,Green
mmr covering pit,0.12,Green
nbd smurfing tunnel,0.10,Green
escorting chokepoint,0.13,Green
saving binds,0.12,Green
tilt reloading mats,0.10,Green
yep chokepoint,0.12,Green
hold escorting energy,0.13,Green
nice lane,0.13,Green
gl mid,0.13,Green
smh covering route,0.13,Green
hold chokepoint,0.10,Green
contesting lane,0.12,Green
lowkey contesting tunnel,0.12,Green
sure flanking queue,0.10,Green
focusing carry,0.10,Green
kk jungling throne,0.13,Green
nbd crashing heals,0.12,Green
casual ganking zone,0.12,Green
cc objective,0.12,Green
aram rotating lane,0.10,Green
ok chest,0.10,Green
draft grinding deaths,0.13,Green
kiting bridge,0.12,Green
cya match,0.10,Green
yw ambushing bombsite,0.13,Green
sweeping boss,0.13,Green
og throwing extract,0.12,Green
harassing ammo,0.13,Green
bbl peeling adds,0.10,Green
copy need tank,0.13,Green
roaming smurf,0.13,Green
ff covering cart,0.12,Green
rip dueling gold,0.10,Green
omw,0.12,Green
ngl chasing vault,0.12,Green
jk diving pit,0.12,Green
poggers lagging base,0.12,Green
kek spectating health,0.13,Green
obv focusing wall,0.13,Green
spraying barracks,0.13,Green
pinging stream,0.13,Green
cya covering point,0.12,Green
hp laning guild,0.10,Green
nt joining minimap,0.13,Green
lfg chest,0.10,Green
tbf resetting top,0.12,Green
yep peeking account,0.10,Green
jk boosting angle,0.10,Green
rn guild,0.12,Green
ggs fountain,0.12,Green
mood stream,0.10,Green
rn covering cache,0.13,Green
reporting flank,0.12,Green
mmr disengaging sentry,0.10,Green
wow aggro,0.13,Green
crashing binds,0.10,Green
diff rotating voice,0.12,Green
league crashing ult,0.10,Green
glhf pulling comms,0.12,Green
customs sprinting radar,0.13,Green
done farming leaderboard,0.10,Green
wts lagging health,0.10,Green
crouching health,0.12,Green
ofc binds,0.13,Green
nah patrolling queue,0.12,Green
draft vault,0.12,Green
lmfao,0.10,Green
meh countering heals,0.13,Green
poggers spraying stamina,0.13,Green
bro wall,0.12,Green
rng loadout,0.12,Green
yw pulling assists,0.13,Green
pog staggering payload,0.13,Green
protecting barracks,0.13,Green
vgg objective,0.12,Green
pub baiting binds,0.13,Green
mia angle,0.12,Green
gratz stacking flag,0.12,Green
sus peeking meter,0.12,Green
idk xp,0.13,Green
lmao chasing extract,0.10,Green
wts healing chokepoint,0.13,Green
brb diving duo,0.12,Green
gn warding flag,0.10,Green
aram backdooring nexus,0.13,Green
tbh queueing stats,0.13,Green
ok pulling duo,0.12,Green
roger harassing route,0.13,Green
tilt spectating binds,0.13,Green
lowkey escorting payload,0.12,Green
lol raiding duo,0.10,Green
gj sniping turret,0.13,Green
healing creeps,0.12,Green
customs swapping meter,0.13,Green
gj poking fountain,0.12,Green
pog spawning chest,0.10,Green
l guild,0.12,Green
nope sieging bridge,0.13,Green
copy adds,0.13,Green
meh laning lag,0.13,Green
lol freezing base,0.12,Green
standby corner,0.12,Green
pvp harassing kills,0.10,Green
k queueing heals,0.13,Green
afaik corner,0.13,Green
og lag,0.10,Green
stomp ambushing bombsite,0.13,Green
goat flanking lobby,0.10,Green
harassing extract,0.12,Green
escorting mana,0.13,Green
rq crashing ult,0.13,Green
ready guild,0.10,Green
scrim,0.10,Green
chasing match,0.13,Green
omg defusing barracks,0.10,Green
kek reporting kills,0.10,Green
kek barracks,0.13,Green
dm tunnel,0.10,Green
rez ambushing spawn,0.10,Green
clear scouting leaderboard,0.13,Green
ggs chasing extract,0.10,Green
cya ganking comms,0.13,Green
pve flag,0.12,Green
poggers ambushing crate,0.13,Green
need throne,0.12,Green
bro objective,0.12,Green
wait roaming crystal,0.13,Green
close neutralizing round,0.10,Green
nbd party,0.12,Green
grinding meter,0.12,Green
dced tapping voice,0.10,Green
lmao stamina,0.13,Green
rq flanking nexus,0.10,Green
nice dps,0.13,Green
op duo,0.12,Green
heard anchoring duo,0.10,Green
rn turret,0.10,Green
pub dodging discord,0.12,Green
defend smurf,0.12,Green
vgg capping discord,0.10,Green
questing corner,0.10,Green
yep capping tower,0.13,Green
nice warping deaths,0.13,Green
lfg wall,0.10,Green
og leashing flank,0.12,Green
trading base,0.12,Green
rn raiding support,0.12,Green
kek aiming zone,0.13,Green
wait patrolling boss,0.10,Green
gm harassing guild,0.13,Green
cya push comms,0.10,Green
glhf perimeter,0.10,Green
gtg,0.13,Green
wtb spraying round,0.12,Green
hype site,0.12,Green
gl harassing account,0.10,Green
w carrying cache,0.13,Green
wya nerf,0.13,Green
hf questing carry,0.13,Green
league backing lane,0.12,Green
ganking extract,0.12,Green
copy kills,0.13,Green
lmfao flanking minions,0.10,Green
elo reporting zone,0.12,Green
ttyl base,0.13,Green
glhf invading kills,0.12,Green
yolo warding flank,0.12,Green
f grinding stats,0.12,Green
pog grinding cart,0.12,Green
sieging barracks,0.10,Green
lol mid,0.13,Green
np protecting energy,0.13,Green
elo reviving lane,0.12,Green
close streaming assists,0.12,Green
chill looting energy,0.10,Green
customs reviving kills,0.10,Green
stomp peeling xp,0.10,Green
w stacking aggro,0.13,Green
tourney zoning corner,0.13,Green
vaulting heals,0.13,Green
mia tank,0.13,Green
wow grinding loot,0.12,Green
oom buying buff,0.12,Green
og lagging xp,0.12,Green
lowkey farming extract,0.13,Green
eta assaulting adds,0.10,Green
sec escaping lag,0.10,Green
lol carrying scoreboard,0.12,Green
assaulting support,0.10,Green
ez dps,0.10,Green
leaving top,0.12,Green
pog,0.12,Green
wtt barracks,0.12,Green
diff freezing health,0.13,Green
wtb boosting site,0.12,Green
based,0.13,Green
rushing barracks,0.12,Green
kk jungling comms,0.10,Green
ez saving discord,0.12,Green
nope main,0.10,Green
reporting leaderboard,0.10,Green
valid ganking fountain,0.12,Green
ttyl swapping base,0.10,Green
stomp shields,0.10,Green
pinging duo,0.10,Green
wya spawn,0.10,Green
based selling xp,0.13,Green
afaik splitpushing carry,0.10,Green
league saving chokepoint,0.12,Green
reloading discord,0.12,Green
fwiw dueling tank,0.12,Green
pvp escaping squad,0.12,Green
nice questing flag,0.10,Green
disengaging aggro,0.13,Green
mood roaming zone,0.10,Green
defusing chokepoint,0.12,Green
countering perimeter,0.12,Green
surrendering tank,0.13,Green
bbs warping match,0.12,Green
gl freezing chokepoint,0.13,Green
cc carrying smurf,0.12,Green
idk joining xp,0.13,Green
irl warping crate,0.13,Green
bruh muting tank,0.10,Green
wtb snowballing binds,0.10,Green
flanking binds,0.10,Green
scrim defusing stats,0.10,Green
w neutralizing scoreboard,0.13,Green
checking sentry,0.13,Green
hp boosting fps,0.10,Green
dude jungling clan,0.12,Green
inc map,0.12,Green
ngl angle,0.12,Green
lmfao dodging radar,0.10,Green
dm contesting backpack,0.10,Green
casual protecting squad,0.10,Green
sure tank,0.13,Green
assaulting xp,0.13,Green
spectating energy,0.13,Green
heard checking nerf,0.12,Green
goat lag,0.12,Green
gj stacking vault,0.13,Green
wya camping respawn,0.10,Green
kiting ult,0.10,Green
pub nexus,0.12,Green
bg sliding heals,0.13,Green
kiting site,0.13,Green
gj freezing round,0.12,Green
covering tower,0.12,Green
gtg checking point,0.12,Green
gz streaming energy,0.12,Green
pub,0.13,Green
leashing cart,0.13,Green
covering queue,0.12,Green
nt anchoring stream,0.13,Green
anchoring gold,0.10,Green
wtt capping extract,0.13,Green
rip throwing nerf,0.10,Green
pve round,0.12,Green
nice queueing ammo,0.13,Green
patrolling backpack,0.12,Green
wtt pit,0.13,Green
hp peeling stats,0.13,Green
nt pulling match,0.13,Green
scouting flank,0.13,Green
yolo tank,0.12,Green
chill stats,0.12,Green
kk anchoring backpack,0.13,Green
dc raiding respawn,0.10,Green
defend meter,0.12,Green
close bot,0.10,Green
gn disengaging shields,0.10,Green
gratz smurf,0.10,Green
nice reporting trio,0.10,Green
dc route,0.13,Green
lfg,0.10,Green
nice laning binds,0.12,Green
hype sieging nexus,0.10,Green
hold ulting nexus,0.13,Green
copy,0.12,Green
lmfao push lag,0.13,Green
scrim neutralizing throne,0.12,Green
hf warping mana,0.10,Green
gn escaping gold,0.13,Green
np farming vault,0.12,Green
wp defusing route,0.12,Green
spraying extract,0.13,Green
thx barracks,0.13,Green
bet looting trio,0.13,Green
bg crate,0.10,Green
gg sprinting chokepoint,0.12,Green
heard meter,0.13,Green
sus carrying nexus,0.13,Green
stomp holding kills,0.13,Green
gg flag,0.10,Green
obv patrolling vault,0.10,Green
scrim sliding radar,0.10,Green
inhouse need inventory,0.13,Green
glhf pinging meter,0.10,Green
freezing adds,0.13,Green
iirc muting spawn,0.13,Green
nvm guild,0.10,Green
dm spawn,0.13,Green
heard questing aggro,0.13,Green
raiding respawn,0.12,Green
eta boosting trio,0.13,Green
req ult,0.13,Green
ofc pinging rank,0.10,Green
pog anchoring fps,0.10,Green
mood harassing mic,0.12,Green
wtb round,0.10,Green
brb patrolling aggro,0.13,Green
chill pulling tower,0.10,Green
warping tank,0.10,Green
gn sniping bombsite,0.13,Green
wait questing binds,0.10,Green
dm tank,0.10,Green
countering point,0.12,Green
rq splitpushing buff,0.13,Green
meh equipping inventory,0.10,Green
lmao selling duo,0.13,Green
diff kiting point,0.13,Green
omw zoning spawn,0.10,Green
smurfing zone,0.10,Green
boosting mats,0.10,Green
nvm protecting base,0.10,Green
bbl holding fountain,0.12,Green
valid bot,0.12,Green
eta spawn,0.10,Green
hype dodging duo,0.10,Green
rushing armor,0.12,Green
copy grinding spawn,0.13,Green
defend deaths,0.12,Green
tbf spraying stamina,0.13,Green
rotating ammo,0.12,Green
trading wall,0.12,Green
gtg muting settings,0.10,Green
throwing flag,0.10,Green
deadass throwing fps,0.10,Green
lul surrendering stats,0.10,Green
disengaging route,0.12,Green
joining minions,0.12,Green
ok push choke,0.13,Green
wdym,0.10,Green
meta leashing shields,0.12,Green
jk poking scoreboard,0.10,Green
fwiw warping tank,0.10,Green
joining trio,0.13,Green
glhf sprinting stream,0.10,Green
dm pulling stream,0.10,Green
gz buying boss,0.13,Green
tracking settings,0.13,Green
focusing bot,0.10,Green
yep sieging lag,0.10,Green
k warding deaths,0.10,Green
rng rushing queue,0.13,Green
obv harassing flag,0.12,Green
idk chasing pit,0.13,Green
sus staggering fountain,0.13,Green
yw fountain,0.10,Green
nice bridge,0.10,Green
buying stamina,0.13,Green
gj muting trio,0.10,Green
rip freezing gold,0.10,Green
deadass equipping crate,0.12,Green
f tapping bombsite,0.10,Green
bruh trading crystal,0.12,Green
goat mana,0.10,Green
valid assists,0.13,Green
push stream,0.12,Green
meta scoreboard,0.13,Green
smurfing streak,0.12,Green
idk muting mats,0.13,Green
dueling ammo,0.12,Green
fwiw round,0.10,Green
hold,0.13,Green
rushing map,0.10,Green
lol peeking spawn,0.13,Green
based leaving base,0.10,Green
scrim spawning lane,0.12,Green
resetting settings,0.13,Green
obv chokepoint,0.12,Green
invading ammo,0.10,Green
cap roaming bridge,0.13,Green
pve sprinting perimeter,0.13,Green
sus spectating tunnel,0.13,Green
inc carrying map,0.13,Green
dm smurfing barracks,0.10,Green
