Content,Score,Category
"leave f*cking deleting",0.98,Nuclear
"stfu bullshit troll",0.99,Nuclear
"f*cking deleting",0.97,Nuclear
"fkk trash retard",0.99,Nuclear
"stfu phuck nonsense",0.98,Nuclear
"delete game go fck worst",0.98,Nuclear
"delusional cooked ape",0.98,Nuclear
"fckng im quitting",0.98,Nuclear
"fuk washed tumor",0.99,Nuclear
"f-k-i-n-g no more",0.98,Nuclear
"kill urself just end",0.98,Nuclear
"get out fok cant anymore",0.98,Nuclear
"fukking crap kid",0.98,Nuclear
"uninstall fuking deleting",0.97,Nuclear
"kill urself f _u_ck washed",0.97,Nuclear
"motherfucking logging out moron",0.98,Nuclear
"mentally ill ridiculous",0.99,Nuclear
"f -u c-k done dick",0.97,Nuclear
"absolute just stop noob",0.98,Nuclear
"fkng washed hardstuck",0.97,Nuclear
"sit fuck horrible",0.98,Nuclear
"kill urself trashy lmao",0.99,Nuclear
"fook uninstalling",0.98,Nuclear
"sit fookin im quitting",0.98,Nuclear
"fker wtf iron",0.99,Nuclear
"insane fck griefer",0.97,Nuclear
"plz quit f -u c-k joke",0.98,Nuclear
"i give up clown",0.98,Nuclear
"brainless im done",0.97,Nuclear
"shut up uninstalling",0.97,Nuclear
"uninstall braindead",0.98,Nuclear
"cry more done",0.99,Nuclear
"phucking troll",0.98,Nuclear
"cringe fck pussy",0.98,Nuclear
"wtf bot",0.97,Nuclear
"insane just end",0.98,Nuclear
"actual crap moron",0.98,Nuclear
"pathetic gg next dog",0.98,Nuclear
"cancerous its over",0.98,Nuclear
"fvck meaningless waste",0.99,Nuclear
"delusional walking away random",0.98,Nuclear
"f**king bullshit whore",0.98,Nuclear
"cancerous troll noob",0.98,Nuclear
"actual joke mong",0.98,Nuclear
"go fk dammit",0.98,Nuclear
"seethe f**king shut it down",0.97,Nuclear
"neck urself fuking uninstalling",0.97,Nuclear
"f*cking sht",0.97,Nuclear
"peace out braindead",0.99,Nuclear
"plz quit horseshit im leaving",0.98,Nuclear
"f _u_ck peace out",0.98,Nuclear
"leave actual troll",0.99,Nuclear
"fkng bs garbage",0.98,Nuclear
"cancerous nonsense",0.98,Nuclear
"f-k-i-n-g tragic npc",0.99,Nuclear
"fkk end it all dick",0.99,Nuclear
"uninstalling noob",0.99,Nuclear
"end cunt",0.97,Nuclear
"over it cunt",0.97,Nuclear
"im done pussy",0.98,Nuclear
"f_cking make it stop npc",0.98,Nuclear
"f-k-i-n-g awful",0.98,Nuclear
"f**king omfg animal",0.99,Nuclear
"cringe malding npc",0.98,Nuclear
"cry more toxic cooked",0.99,Nuclear
"f.u.c.k sht",0.97,Nuclear
"f _u_ck ggs shitter",0.98,Nuclear
"phuck just stop bitch",0.98,Nuclear
"kys fvck make it stop",0.98,Nuclear
"gg next dog",0.99,Nuclear
"quit deleting",0.99,Nuclear
"f_ck peace out mong",0.98,Nuclear
"walking away hardstuck",0.97,Nuclear
"kill urself shitty make it stop",0.98,Nuclear
"quit mfing gg",0.98,Nuclear
"get cancer phuck wild",0.98,Nuclear
"fukk hell prick",0.97,Nuclear
"end it all bronze",0.98,Nuclear
"choke ggs",0.97,Nuclear
"damn idiot",0.98,Nuclear
"stfu mentally ill stepping away",0.98,Nuclear
"get cancer fking im leaving",0.98,Nuclear
"f.u.c.k over garbage",0.99,Nuclear
"stfu fukking just end",0.98,Nuclear
"shutup fckn crap",0.98,Nuclear
"pathetic imbecile",0.98,Nuclear
"fck im quitting",0.98,Nuclear
"just stop shitter",0.97,Nuclear
"shut up insane",0.99,Nuclear
"cancerous please animal",0.99,Nuclear
"shut up fcking over",0.99,Nuclear
"f _u_ck washed",0.98,Nuclear
"fukking nonsense",0.98,Nuclear
"fkk insane bot",0.99,Nuclear
"kys its over",0.98,Nuclear
"fckng cant anymore dick",0.97,Nuclear
"shutup fucker chalked",0.98,Nuclear
"delusional miserable imbecile",0.99,Nuclear
"wrap it up waste",0.98,Nuclear
"troll idiot",0.97,Nuclear
"pathetic meaningless animal",0.98,Nuclear
"quit toxic disgusting",0.97,Nuclear
"broken mong",0.99,Nuclear
"sit fking just stop",0.99,Nuclear
"fcked give up",0.98,Nuclear
"kys garbage",0.98,Nuclear
"done for kid",0.98,Nuclear
"disgusting stop",0.98,Nuclear
"f -u c-k joke",0.98,Nuclear
"unreal shut it down bitch",0.98,Nuclear
"delete game meaningless",0.98,Nuclear
"go fck pointless npc",0.98,Nuclear
"fuking insane dog",0.98,Nuclear
"plz quit bs",0.97,Nuclear
"leave literal gg",0.99,Nuclear
"cry more f-k-i-n-g sht",0.99,Nuclear
"bruh subhuman",0.98,Nuclear
"f u c k i n g i give up",0.97,Nuclear
"delete game tilted",0.98,Nuclear
"fcking gg next griefer",0.98,Nuclear
"mentally ill log off bozo",0.99,Nuclear
"unreal im done feeder",0.99,Nuclear
"walking away cunt",0.98,Nuclear
"fckng shit",0.99,Nuclear
"leave fok disgusting",0.98,Nuclear
"insane loser",0.98,Nuclear
"seethe damn",0.97,Nuclear
"fucker toxic",0.99,Nuclear
"wtf braindead",0.98,Nuclear
"get out shitty meaningless",0.99,Nuclear
"stfu f u c k i n g no more",0.98,Nuclear
"leave done for",0.98,Nuclear
"plz quit fcked im quitting",0.99,Nuclear
"f _u_ck im done",0.99,Nuclear
"done for moron",0.97,Nuclear
"stfu fuking pointless",0.97,Nuclear
"fucking troll pussy",0.99,Nuclear
"motherfucking gg next slut",0.97,Nuclear
"no more npc",0.98,Nuclear
"fuk bruh waste",0.99,Nuclear
"go fk logging out",0.98,Nuclear
"gtfo cooked",0.99,Nuclear
"kill urself fukk washed",0.98,Nuclear
"pathetic why clown",0.98,Nuclear
"f-k-i-n-g im leaving",0.99,Nuclear
"go fck gg next whore",0.98,Nuclear
"cry more f u c k nonsense",0.97,Nuclear
"f**k peace out",0.99,Nuclear
"touch grass absolute garbage",0.98,Nuclear
"get cancer fucked trolling",0.98,Nuclear
"cancerous cooked prick",0.98,Nuclear
"seethe fucking done",0.98,Nuclear
"seethe fukk just end",0.97,Nuclear
"neck urself fukk insane",0.98,Nuclear
"go next make it stop",0.98,Nuclear
"shut up cancerous its over",0.98,Nuclear
"gtfo f_ck chalked",0.97,Nuclear
"fok lmao",0.99,Nuclear
"f k i n g why whore",0.98,Nuclear
"uninstall fcking washed",0.98,Nuclear
"log off garbage",0.98,Nuclear
"bruh tumor",0.98,Nuclear
"f-k-i-n-g cant anymore tumor",0.98,Nuclear
"neck urself pathetic checking out",0.99,Nuclear
"ff im leaving",0.97,Nuclear
"stfu done",0.97,Nuclear
"quit ridiculous",0.98,Nuclear
"seethe horrible",0.99,Nuclear
"f_ck crap imbecile",0.97,Nuclear
"f*ck uninstalling autist",0.97,Nuclear
"dodge horseshit wack",0.99,Nuclear
"neck urself braindead chalked",0.98,Nuclear
"fck joke hardstuck",0.98,Nuclear
"cringe gg troll",0.99,Nuclear
"brainless disgusting bot",0.98,Nuclear
"alt f4 finished",0.97,Nuclear
"f _u_ck im out",0.97,Nuclear
"fookin malding",0.99,Nuclear
"f u c k useless idiot",0.98,Nuclear
"braindead cant take it",0.97,Nuclear
"pointless feeder",0.98,Nuclear
"delusional pointless retard",0.97,Nuclear
"alt f4 insane give up",0.98,Nuclear
"fukking pointless iron",0.99,Nuclear
"neck urself disgusting why",0.98,Nuclear
"alt f4 fuk im gone",0.99,Nuclear
"exhausting noob",0.98,Nuclear
"shutup logging out",0.99,Nuclear
"fok why freak",0.99,Nuclear
"plz quit fcking im quitting",0.98,Nuclear
"give up retard",0.97,Nuclear
"alt f4 wack",0.98,Nuclear
"drop dead f_cking tragic",0.98,Nuclear
"phuck awful",0.97,Nuclear
"go fk im leaving hardstuck",0.98,Nuclear
"vile lmao braindead",0.99,Nuclear
"horseshit troll feeder",0.99,Nuclear
"f u c k bs subhuman",0.99,Nuclear
"go fk done for freak",0.98,Nuclear
"seethe pathetic wild",0.97,Nuclear
"shutup dogshit pointless",0.98,Nuclear
"fuking im done clown",0.98,Nuclear
"horrible whore",0.99,Nuclear
"fuck cunt",0.97,Nuclear
"neck urself cant anymore",0.98,Nuclear
"fuk im out",0.98,Nuclear
"fok wrap it up",0.99,Nuclear
"f k i n g meaningless moron",0.99,Nuclear
"seethe worthless pointless",0.98,Nuclear
"phuck im gone bastard",0.98,Nuclear
"plz quit fvcking why",0.98,Nuclear
"get out go fk exhausting",0.97,Nuclear
"mfing log off random",0.98,Nuclear
"please imbecile",0.97,Nuclear
"stfu fuking deleting",0.98,Nuclear
"its over cancer",0.97,Nuclear
"cringe useless loser",0.97,Nuclear
"kill urself had enough",0.97,Nuclear
"dodge cant take it",0.99,Nuclear
"gtfo fukk no more",0.98,Nuclear
"cry more wrap it up",0.99,Nuclear
"fker ggs moron",0.98,Nuclear
"f -u c-k bullshit ape",0.98,Nuclear
"sit useless dead",0.97,Nuclear
"ggs garbage",0.98,Nuclear
"plz quit cringe trash",0.97,Nuclear
"log off fckng end it all",0.98,Nuclear
"shut it down imbecile",0.98,Nuclear
"cringe meaningless autist",0.99,Nuclear
"actual terrible kid",0.98,Nuclear
"dodge sht",0.98,Nuclear
"log off exhausting",0.98,Nuclear
"vile washed tumor",0.98,Nuclear
"malding autist",0.97,Nuclear
"peace out bitch",0.99,Nuclear
"ff fvck dead",0.97,Nuclear
"touch grass f*ck i give up",0.97,Nuclear
"worthless wtf hardstuck",0.98,Nuclear
"toxic fuck",0.97,Nuclear
"garbage cancer",0.99,Nuclear
"ff im done",0.98,Nuclear
"toxic its over dick",0.97,Nuclear
"stfu bullshit wtf",0.98,Nuclear
"seethe fvcking wild",0.98,Nuclear
"f-k-i-n-g wild freak",0.98,Nuclear
"log off shitter",0.97,Nuclear
"stfu end it all",0.97,Nuclear
"shutup fok washed",0.98,Nuclear
"fkk why scum",0.99,Nuclear
"quit f**k braindead",0.97,Nuclear
"wack bozo",0.99,Nuclear
"seethe just stop",0.97,Nuclear
"fvck im gone",0.98,Nuclear
"fucking end it all",0.98,Nuclear
"fkng pointless retard",0.99,Nuclear
"seethe im gone",0.97,Nuclear
"go next f_ck im leaving",0.99,Nuclear
"im out bastard",0.98,Nuclear
"log off unlucky",0.98,Nuclear
"plz quit fucked im done",0.99,Nuclear
"dodge fucking checking out",0.97,Nuclear
"disgusting wrap it up cunt",0.97,Nuclear
"f*ck fck loser",0.98,Nuclear
"fvcking lmao",0.98,Nuclear
"seethe braindead damn",0.98,Nuclear
"bullshit unlucky prick",0.97,Nuclear
"fkk peace out",0.99,Nuclear
"plz quit unreal i give up",0.98,Nuclear
"stfu shitty garbage",0.99,Nuclear
"wack noob",0.98,Nuclear
"phuck why noob",0.98,Nuclear
"choke f-k-i-n-g terrible",0.98,Nuclear
"fcked broken loser",0.98,Nuclear
"go next f*cking im quitting",0.98,Nuclear
"fukk i give up bronze",0.98,Nuclear
"insane cunt",0.98,Nuclear
"alt f4 insane omfg",0.97,Nuclear
"log off wrap it up",0.98,Nuclear
"alt f4 f**king make it stop",0.99,Nuclear
"useless horrible bronze",0.98,Nuclear
"f k i n g please noob",0.98,Nuclear
"choke trolling",0.99,Nuclear
"chalked retard",0.98,Nuclear
"go next no more",0.99,Nuclear
"sit go fk damn",0.98,Nuclear
"shut up toxic crazy",0.99,Nuclear
"f*cking shit",0.98,Nuclear
"seethe finished",0.99,Nuclear
"braindead whore",0.99,Nuclear
"neck urself fok peace out",0.98,Nuclear
"fking wild autist",0.98,Nuclear
"kill urself i give up",0.97,Nuclear
"choke fvcking broken",0.98,Nuclear
"log off toxic omfg",0.98,Nuclear
"stepping away cancer",0.98,Nuclear
"fucked joke bozo",0.98,Nuclear
"absolute im retiring imbecile",0.97,Nuclear
"touch grass f_u_c_k bs",0.98,Nuclear
"unlucky animal",0.98,Nuclear
"f k i n g worst loser",0.97,Nuclear
"fuking logging out",0.98,Nuclear
"neck urself f -u c-k checking out",0.99,Nuclear
"get out absolute tilt",0.98,Nuclear
"cry more fkk joke",0.98,Nuclear
"useless over bozo",0.97,Nuclear
"absolute checking out bot",0.99,Nuclear
"kys make it stop",0.98,Nuclear
"cancerous its over bastard",0.97,Nuclear
"lmao bot",0.98,Nuclear
"fok im out bronze",0.99,Nuclear
"delete game fukking crazy",0.99,Nuclear
"kill urself mfing stepping away",0.97,Nuclear
"insane im out loser",0.97,Nuclear
"drop dead pathetic",0.98,Nuclear
"gtfo delusional omfg",0.99,Nuclear
"f**king im done griefer",0.97,Nuclear
"trash freak",0.99,Nuclear
"go next end",0.98,Nuclear
"motherfucking pull the plug freak",0.98,Nuclear
"get cancer f u c k crap",0.99,Nuclear
"worthless tilt slut",0.99,Nuclear
"dodge f_u_c_k dammit",0.97,Nuclear
"get out f**king cant anymore",0.98,Nuclear
"fucked fck",0.97,Nuclear
"choke useless tragic",0.99,Nuclear
"braindead logging out",0.98,Nuclear
"end whore",0.99,Nuclear
"quit fuk end",0.97,Nuclear
"cancerous exhausting pussy",0.99,Nuclear
"shut up cooked",0.99,Nuclear
"leave horseshit gg next",0.99,Nuclear
"choke fcked troll",0.99,Nuclear
"useless give up cunt",0.97,Nuclear
"f-u-c-k pull the plug",0.99,Nuclear
"touch grass f*ck just end",0.98,Nuclear
"toxic crazy retard",0.98,Nuclear
"just stop bastard",0.98,Nuclear
"cooked cunt",0.98,Nuclear
"toxic shut it down bot",0.97,Nuclear
"bruh iron",0.98,Nuclear
"f-u-c-k wrap it up",0.98,Nuclear
"stepping away freak",0.97,Nuclear
"ff fucked end",0.98,Nuclear
"drop dead tilt",0.98,Nuclear
"disgusting cant take it whore",0.98,Nuclear
"drop dead phucking pull the plug",0.98,Nuclear
"fvcking over",0.97,Nuclear
"log off noob",0.97,Nuclear
"dodge useless washed",0.99,Nuclear
"motherfucking end noob",0.97,Nuclear
"fkng wack",0.99,Nuclear
"fck make it stop idiot",0.99,Nuclear
"leave fukking terrible",0.97,Nuclear
"cry more go fk unlucky",0.98,Nuclear
"dodge f u c k ggs",0.99,Nuclear
"uninstall f*cking pointless",0.98,Nuclear
"fvcking over it imbecile",0.98,Nuclear
"bullshit sht mong",0.98,Nuclear
"kys fkng washed",0.98,Nuclear
"fkng ggs",0.99,Nuclear
"absolute wild braindead",0.98,Nuclear
"shitty worst",0.98,Nuclear
"wack cunt",0.98,Nuclear
"seethe fcked finished",0.99,Nuclear
"wack iron",0.99,Nuclear
"get cancer done",0.98,Nuclear
"leave mfing nonsense",0.99,Nuclear
"go next disgusting worst",0.97,Nuclear
"f*cking sht waste",0.97,Nuclear
"sit tragic",0.98,Nuclear
"touch grass unreal please",0.99,Nuclear
"garbage griefer",0.98,Nuclear
"horseshit over it ape",0.97,Nuclear
"stfu fcked why",0.98,Nuclear
"quit bs",0.99,Nuclear
"dodge tragic",0.97,Nuclear
"gtfo tilted",0.98,Nuclear
"fck no more moron",0.98,Nuclear
"absolute garbage",0.99,Nuclear
"seethe fucked joke",0.99,Nuclear
"fker its over noob",0.98,Nuclear
"alt f4 disgusting terrible",0.99,Nuclear
"seethe cancerous checking out",0.99,Nuclear
"dogshit worst",0.98,Nuclear
"fkk malding",0.97,Nuclear
"mfing shut it down iron",0.97,Nuclear
"shut up walking away",0.97,Nuclear
"shut up trashy ggs",0.98,Nuclear
"shit mong",0.99,Nuclear
"toxic waste",0.97,Nuclear
"stfu brainless stop",0.98,Nuclear
"leave im leaving",0.99,Nuclear
"fukking joke whore",0.97,Nuclear
"seethe f-k-i-n-g logging out",0.98,Nuclear
"f-u-c-k malding",0.98,Nuclear
"get out f k i n g disgusting",0.99,Nuclear
"f_u_c_k troll scum",0.99,Nuclear
"choke trashy cant take it",0.97,Nuclear
"uninstall tragic",0.98,Nuclear
"fuk cooked tumor",0.97,Nuclear
"f u c k i n g wrap it up random",0.97,Nuclear
"fckn log off feeder",0.97,Nuclear
"stop dick",0.97,Nuclear
"braindead wild iron",0.97,Nuclear
"go next disgusting disgusting",0.98,Nuclear
"fcking im done",0.98,Nuclear
"quit f.u.c.k troll",0.98,Nuclear
"literal over shitter",0.99,Nuclear
"cancerous fck garbage",0.98,Nuclear
"delusional peace out bastard",0.97,Nuclear
"plz quit disgusting make it stop",0.98,Nuclear
"seethe wtf",0.98,Nuclear
"quit its over",0.98,Nuclear
"unreal meaningless waste",0.98,Nuclear
"choke toxic malding",0.98,Nuclear
"shitty washed ape",0.97,Nuclear
"literal crap griefer",0.97,Nuclear
"fck unlucky dick",0.98,Nuclear
"uninstall end it all",0.99,Nuclear
"f_u_c_k done",0.99,Nuclear
"fckn i give up griefer",0.97,Nuclear
"fucker washed feeder",0.97,Nuclear
"fcking malding slut",0.99,Nuclear
"malding clown",0.98,Nuclear
"dodge actual bruh",0.98,Nuclear
"choke f -u c-k tilted",0.99,Nuclear
"shitty terrible trash",0.98,Nuclear
"f -u c-k deleting garbage",0.99,Nuclear
"cope chalked",0.97,Nuclear
"shutup peace out",0.98,Nuclear
"leave disgusting cant anymore",0.98,Nuclear
"neck urself wild",0.98,Nuclear
"f-u-c-k braindead",0.99,Nuclear
"fook joke braindead",0.99,Nuclear
"f_ck why moron",0.97,Nuclear
"disgusting kid",0.98,Nuclear
"actual fck idiot",0.99,Nuclear
"quit absolute fuck",0.98,Nuclear
"shutup braindead i give up",0.98,Nuclear
"mfing dead bronze",0.98,Nuclear
"log off wack",0.98,Nuclear
"braindead why ape",0.98,Nuclear
"over bastard",0.98,Nuclear
"phuck ggs",0.98,Nuclear
"fook cant take it pussy",0.97,Nuclear
"delete game fkk no more",0.98,Nuclear
"log off f**k lmao",0.98,Nuclear
"sit just end",0.97,Nuclear
"brainless im retiring",0.98,Nuclear
"disgusting tumor",0.99,Nuclear
"get cancer fcked braindead",0.98,Nuclear
"plz quit fuking horrible",0.98,Nuclear
"phuck make it stop",0.97,Nuclear
"toxic washed prick",0.98,Nuclear
"neck urself go fk just stop",0.98,Nuclear
"get cancer literal ggs",0.97,Nuclear
"fck cunt",0.99,Nuclear
"fucked joke scum",0.98,Nuclear
"actual trash random",0.98,Nuclear
"f-u-c-k im out scum",0.99,Nuclear
"fuk finished tumor",0.97,Nuclear
"vile over it griefer",0.97,Nuclear
"kys shitty ggs",0.99,Nuclear
"f -u c-k end it all autist",0.98,Nuclear
"f _u_ck washed cunt",0.98,Nuclear
"bullshit braindead",0.98,Nuclear
"cope useless omfg",0.98,Nuclear
"fucked im leaving idiot",0.97,Nuclear
"f_u_c_k stop bozo",0.98,Nuclear
"cancerous braindead",0.98,Nuclear
"bs hardstuck",0.98,Nuclear
"fvck shit mong",0.99,Nuclear
"fcking useless",0.98,Nuclear
"f -u c-k chalked retard",0.99,Nuclear
"choke f**k toxic",0.98,Nuclear
"fker i give up moron",0.99,Nuclear
"bullshit pussy",0.97,Nuclear
"cry more mentally ill bullshit",0.98,Nuclear
"cringe chalked",0.99,Nuclear
"phucking terrible imbecile",0.98,Nuclear
"choke insane im out",0.98,Nuclear
"sit meaningless",0.99,Nuclear
"gtfo meaningless",0.98,Nuclear
"kill urself fukking over it",0.98,Nuclear
"get out vile im retiring",0.97,Nuclear
"fucker tilt scum",0.98,Nuclear
"touch grass toxic done",0.97,Nuclear
"absolute horrible scum",0.98,Nuclear
"gtfo f*cking i give up",0.97,Nuclear
"f u c k stepping away griefer",0.99,Nuclear
"pathetic checking out subhuman",0.98,Nuclear
"mfing i give up",0.98,Nuclear
"had enough dick",0.98,Nuclear
"f u c k gg next trash",0.97,Nuclear
"fukking done",0.98,Nuclear
"f -u c-k braindead",0.99,Nuclear
"fuck wrap it up shitter",0.98,Nuclear
"drop dead disgusting just end",0.98,Nuclear
"kill urself cancerous chalked",0.98,Nuclear
"plz quit f**k log off",0.98,Nuclear
"log off ggs",0.98,Nuclear
"trolling feeder",0.97,Nuclear
"gtfo crap",0.97,Nuclear
"f_ck im gone animal",0.97,Nuclear
"neck urself phuck stepping away",0.99,Nuclear
"ff f_cking end",0.98,Nuclear
"leave pathetic tragic",0.98,Nuclear
"log off worthless exhausting",0.97,Nuclear
"f*cking chalked dick",0.98,Nuclear
"go next im quitting",0.98,Nuclear
"fkng pathetic",0.98,Nuclear
"unreal fck mong",0.98,Nuclear
"phuck give up",0.97,Nuclear
"delusional wack",0.97,Nuclear
"f_u_c_k checking out whore",0.98,Nuclear
"kys braindead shit",0.97,Nuclear
"disgusting tilt hardstuck",0.99,Nuclear
"sit fucking disgusting",0.98,Nuclear
"cringe pathetic",0.98,Nuclear
"ff dammit",0.98,Nuclear
"fker just end",0.99,Nuclear
"gtfo phucking dead",0.98,Nuclear
"alt f4 bullshit stepping away",0.97,Nuclear
"fkk no more",0.99,Nuclear
"f_ck ggs griefer",0.99,Nuclear
"disgusting worst",0.98,Nuclear
"cancerous bruh",0.97,Nuclear
"fvcking broken shitter",0.98,Nuclear
"shut up f**king logging out",0.98,Nuclear
"done for prick",0.98,Nuclear
"fvck meaningless",0.99,Nuclear
"dodge unreal fuck",0.97,Nuclear
"delete game trash",0.99,Nuclear
"toxic cant take it kid",0.98,Nuclear
"alt f4 phuck garbage",0.98,Nuclear
"fkk please bozo",0.98,Nuclear
"seethe dogshit cant take it",0.98,Nuclear
"walking away dick",0.97,Nuclear
"fuk omfg",0.99,Nuclear
"dogshit omfg",0.98,Nuclear
"delete game absolute cant take it",0.99,Nuclear
"fckng troll scum",0.99,Nuclear
"ff sht",0.99,Nuclear
"horseshit uninstalling",0.99,Nuclear
"brainless omfg tumor",0.98,Nuclear
"seethe delusional troll",0.99,Nuclear
"go fck useless",0.98,Nuclear
"pathetic make it stop",0.99,Nuclear
"f*cking washed subhuman",0.98,Nuclear
"get cancer worthless meaningless",0.97,Nuclear
"insane stop clown",0.97,Nuclear
"log off trashy washed",0.98,Nuclear
"finished random",0.99,Nuclear
"miserable iron",0.99,Nuclear
"f**k dammit iron",0.98,Nuclear
"stfu fuking log off",0.98,Nuclear
"ff fuck",0.99,Nuclear
"done garbage",0.98,Nuclear
"quit unlucky",0.98,Nuclear
"touch grass pathetic shit",0.99,Nuclear
"fuk im out bastard",0.98,Nuclear
"pathetic awful bitch",0.97,Nuclear
"f**k miserable dick",0.97,Nuclear
"fukk wrap it up",0.97,Nuclear
"fkng just stop clown",0.98,Nuclear
"f u c k i n g terrible bozo",0.98,Nuclear
"shut up f**king dammit",0.99,Nuclear
"garbage bot",0.99,Nuclear
"kys delusional crazy",0.98,Nuclear
"choke fuking trolling",0.98,Nuclear
"dogshit useless ape",0.97,Nuclear
"fok dammit subhuman",0.98,Nuclear
"neck urself f u c k i n g end",0.97,Nuclear
"dodge trashy washed",0.98,Nuclear
"fck wrap it up",0.97,Nuclear
"kys go fck washed",0.98,Nuclear
"f_cking pathetic",0.99,Nuclear
"f-k-i-n-g im leaving kid",0.97,Nuclear
"shut up pathetic lmao",0.98,Nuclear
"leave fckng im retiring",0.99,Nuclear
"tilted griefer",0.97,Nuclear
"f_u_c_k cant take it",0.99,Nuclear
"ggs cancer",0.99,Nuclear
"gtfo fucked end it all",0.98,Nuclear
"f**king over it bronze",0.99,Nuclear
"touch grass malding",0.98,Nuclear
"delete game f-k-i-n-g terrible",0.98,Nuclear
"literal trash random",0.98,Nuclear
"fok trolling bastard",0.98,Nuclear
"fucker wack",0.97,Nuclear
"cope actual trolling",0.98,Nuclear
"kys fukking cant take it",0.98,Nuclear
"delusional braindead pussy",0.97,Nuclear
"quit peace out",0.98,Nuclear
"fker washed slut",0.98,Nuclear
"fvck troll",0.98,Nuclear
"seethe f*ck exhausting",0.99,Nuclear
"f -u c-k useless mong",0.98,Nuclear
"dammit npc",0.98,Nuclear
"fcked i give up",0.98,Nuclear
"useless chalked bot",0.97,Nuclear
"shut up fckng please",0.97,Nuclear
"kill urself phucking done for",0.97,Nuclear
"phuck over animal",0.97,Nuclear
"kys fking exhausting",0.98,Nuclear
"damn whore",0.98,Nuclear
"wrap it up clown",0.97,Nuclear
"choke f*cking chalked",0.97,Nuclear
"fvcking washed waste",0.99,Nuclear
"literal broken subhuman",0.99,Nuclear
"bruh bastard",0.97,Nuclear
"quit fkng wack",0.98,Nuclear
"stfu worthless im gone",0.98,Nuclear
"fker gg next kid",0.99,Nuclear
"cancerous broken feeder",0.99,Nuclear
"touch grass dogshit tilt",0.97,Nuclear
"absolute end it all",0.98,Nuclear
"f**k dammit",0.99,Nuclear
"alt f4 actual pointless",0.97,Nuclear
"sit f*cking malding",0.99,Nuclear
"f k i n g gg",0.97,Nuclear
"pathetic braindead",0.98,Nuclear
"fvcking damn bot",0.99,Nuclear
"drop dead f-k-i-n-g chalked",0.98,Nuclear
"stfu f u c k i n g garbage",0.99,Nuclear
"f-k-i-n-g done whore",0.98,Nuclear
"quit actual gg",0.97,Nuclear
"garbage shitter",0.97,Nuclear
"gtfo fvck bullshit",0.98,Nuclear
"delete game f-k-i-n-g bruh",0.99,Nuclear
"give up noob",0.98,Nuclear
"f u c k i n g hell garbage",0.99,Nuclear
"unlucky loser",0.99,Nuclear
"sit worthless end it all",0.98,Nuclear
"drop dead f_u_c_k troll",0.98,Nuclear
"plz quit cringe useless",0.98,Nuclear
"plz quit motherfucking washed",0.98,Nuclear
"cringe braindead tumor",0.98,Nuclear
"f u c k im out",0.98,Nuclear
"give up cunt",0.99,Nuclear
"alt f4 fckng insane",0.99,Nuclear
"kys f_u_c_k over",0.99,Nuclear
"f_cking no more hardstuck",0.97,Nuclear
"vile wild",0.97,Nuclear
"alt f4 brainless had enough",0.98,Nuclear
"f u c k pointless pussy",0.98,Nuclear
"plz quit fcking im leaving",0.97,Nuclear
"dodge make it stop",0.99,Nuclear
"worthless ggs feeder",0.98,Nuclear
"f**k wack",0.98,Nuclear
"shutup go fk gg",0.98,Nuclear
"log off done for",0.98,Nuclear
"neck urself f_cking over",0.98,Nuclear
"brainless sht scum",0.99,Nuclear
"fookin insane noob",0.99,Nuclear
"f -u c-k washed prick",0.99,Nuclear
"neck urself f*ck done for",0.99,Nuclear
"vile pathetic autist",0.97,Nuclear
"touch grass useless sht",0.98,Nuclear
"i give up cunt",0.99,Nuclear
"vile terrible shitter",0.97,Nuclear
"make it stop autist",0.99,Nuclear
"cringe horrible",0.98,Nuclear
"mentally ill wtf kid",0.99,Nuclear
"go next fukk im gone",0.99,Nuclear
"ff f*ck bs",0.98,Nuclear
"fukking shit clown",0.97,Nuclear
"fkk stepping away",0.99,Nuclear
"make it stop waste",0.98,Nuclear
"f-u-c-k its over idiot",0.98,Nuclear
"insane end",0.98,Nuclear
"fucking i give up dog",0.97,Nuclear
"quit insane walking away",0.98,Nuclear
"mfing had enough",0.98,Nuclear
"f*cking tilt",0.97,Nuclear
"im gone loser",0.97,Nuclear
"seethe f u c k uninstalling",0.99,Nuclear
"sit fook crazy",0.99,Nuclear
"worthless just stop",0.99,Nuclear
"f**k done for hardstuck",0.98,Nuclear
"pathetic pathetic",0.97,Nuclear
"quit trashy disgusting",0.98,Nuclear
"brainless log off",0.98,Nuclear
"brainless checking out garbage",0.97,Nuclear
"f u c k i n g deleting",0.99,Nuclear
"cry more broken",0.99,Nuclear
"go fk washed animal",0.98,Nuclear
"cope fuck",0.97,Nuclear
"seethe insane shut it down",0.99,Nuclear
"shutup fucking crap",0.97,Nuclear
"cope fucker worst",0.98,Nuclear
"actual pull the plug pussy",0.98,Nuclear
"mentally ill shut it down whore",0.97,Nuclear
"f _u_ck i give up whore",0.97,Nuclear
"bullshit deleting npc",0.99,Nuclear
"quit pathetic washed",0.99,Nuclear
"f-u-c-k shit autist",0.99,Nuclear
"wild ape",0.98,Nuclear
"uninstall braindead sht",0.99,Nuclear
"bs troll",0.98,Nuclear
"fcking miserable",0.99,Nuclear
"shutup fking troll",0.98,Nuclear
"stfu f_cking just end",0.98,Nuclear
"i give up braindead",0.99,Nuclear
"f _u_ck wack autist",0.98,Nuclear
